id,content,is_reference,timestamp
331193,"",t,1733679701
331194,"",t,1733679701
331195,"",t,1733679701
331196,"",t,1733679701
331197,"",t,1733679701
331198,"",t,1733679701
331199,"",t,1733679701
331200,"",t,1733679701
331201,"",t,1733679701
331202,"",t,1733679701
331203,"",t,1733679701
331204,"",t,1733679701
331205,"",t,1733679701
331206,"",t,1733679701
331207,"",t,1733679701
331208,"",t,1733679701
331209,"",t,1733679701
331210,"",t,1733679701
331211,"",t,1733679701
331212,"",t,1733679701
331213,"",t,1733679701
331214,"",t,1733679701
331215,"",t,1733679701
331216,"",t,1733679701
331217,"",t,1733679701
331218,"",t,1733679701
331219,"",t,1733679701
331220,"",t,1733679701
331221,"",t,1733679701
331222,"",t,1733679701
331223,"",t,1733679701
331224,"",t,1733679701
331225,"",t,1733679701
331226,"",t,1733679701
331227,"",t,1733679701
331228,"",t,1733679701
331229,"",t,1733679701
331230,"",t,1733679701
331231,"",t,1733679701
331232,"",t,1733679701
331233,"",t,1733679701
331234,"",t,1733679701
331235,"",t,1733679701
331236,"",t,1733679701
331237,"",t,1733679701
331238,"",t,1733679701
331239,"",t,1733679701
331240,"",t,1733679701
331241,"",t,1733679701
331242,"",t,1733679701
331243,"",t,1733679701
331244,"",t,1733679701
331245,"",t,1733679701
331246,"",t,1733679701
331247,"",t,1733679701
331248,"",t,1733679701
331249,"",t,1733679701
331250,"",t,1733679701
331251,"",t,1733679701
331252,"",t,1733679701
331253,"",t,1733679701
331254,"",t,1733679701
331255,"",t,1733679701
331256,"",t,1733679701
331257,"",t,1733679701
331258,"",t,1733679701
331259,"",t,1733679701
331260,"",t,1733679701
331261,"",t,1733679701
331262,"",t,1733679701
331263,"",t,1733679701
331264,"",t,1733679701
331265,"",t,1733679701
331266,"",t,1733679701
331267,"",t,1733679701
331268,"",t,1733679701
331269,"",t,1733679701
331270,"",t,1733679701
331271,"",t,1733679701
331272,"",t,1733679701
331273,"",t,1733679701
331274,"",t,1733679701
331275,"",t,1733679701
331276,"",t,1733679701
331277,"",t,1733679701
331278,"",t,1733679701
331279,"",t,1733679701
331280,"",t,1733679701
331281,"",t,1733679701
331282,"",t,1733679701
331283,"",t,1733679701
331284,"",t,1733679701
331285,"",t,1733679701
331286,"",t,1733679701
331287,"",t,1733679701
331288,"",t,1733679701
331289,"",t,1733679701
331290,"",t,1733679701
331291,"",t,1733679701
331292,"",t,1733679701
331293,"",t,1733679701
331294,"",t,1733679701
331295,"",t,1733679701
331296,"",t,1733679701
331297,"",t,1733679701
331298,"",t,1733679701
331299,"",t,1733679701
331300,"",t,1733679701
331301,"",t,1733679701
331302,"",t,1733679701
331303,"",t,1733679701
331304,"",t,1733679701
331305,"",t,1733679701
331306,"",t,1733679701
331307,"",t,1733679701
331308,"",t,1733679701
331309,"",t,1733679701
331310,"",t,1733679701
331311,"",t,1733679701
331312,"",t,1733679701
331313,"",t,1733679701
331314,"",t,1733679701
331315,"",t,1733679701
331316,"",t,1733679701
331317,"",t,1733679701
331318,"",t,1733679701
331319,"",t,1733679701
331320,"",t,1733679701
331321,"",t,1733679701
331322,"",t,1733679701
331323,"",t,1733679701
331324,"",t,1733679701
331325,"",t,1733679701
331326,"",t,1733679701
331327,"",t,1733679701
331328,"",t,1733679701
331329,"",t,1733679701
331330,"",t,1733679701
331331,"",t,1733679701
331332,"",t,1733679701
331333,"",t,1733679701
331334,"",t,1733679701
331335,"",t,1733679701
331336,"",t,1733679701
331337,"",t,1733679701
331338,"",t,1733679701
331339,"",t,1733679701
331340,"",t,1733679701
331341,"",t,1733679701
331342,"",t,1733679701
331343,"",t,1733679701
331344,"",t,1733679701
331345,"",t,1733679701
331346,"",t,1733679701
331347,"",t,1733679701
331348,"",t,1733679701
331349,"",t,1733679701
331350,ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ,f,1733679701
331351,«НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ УНИВЕРСИТЕТ,f,1733679701
331352,«ВЫСШАЯ ШКОЛА ЭКОНОМИКИ»,f,1733679701
331353,МОСКОВСКИЙ ИНСТИТУТ ЭЛЕКТРОНИКИ И МАТЕМАТИКИ,f,1733679701
331354,"Марков Дмитрий Эдуардович, группа БИВ186",f,1733679701
331355,РАЗРАБОТКА РЕАЛИЗАЦИИ АРХИТЕКТУРЫ RISC-V С РАСШИРЕННЫМ НАБОРОМ КОМАНД,f,1733679701
331356,Выпускная квалификационная работа,f,1733679701
331357,по направлению 09.03.01 Информатика и вычислительная техника,f,1733679701
331358,студента образовательной программы бакалавриата «Информатика и вычислительная техника»,f,1733679701
331359,Студент ___________________ Марков Д.Э.,f,1733679701
331360,-подпись И.О.,f,1733679701
331361,-подпись И.О.,f,1733679701
331362,ЗАДАНИЕ НА ВКР,f,1733679701
331363,"ТЗ с подписями, скан.",f,1733679701
331364,Если на ВКР несколько исполнителей – то несколько заданий.,f,1733679701
331365,"RISC-V – молодая и стремительно развивающаяся процессорная архитектура, главной особенностью которой является ее открытость для свободного использования.",f,1733679701
331366,"По этой причине архитектура становится все более популярной среди компаний широкого спектра специализаций: как разрабатывающих аппаратное обеспечение, так и разрабатывающих программное обеспечение.",f,1733679701
331367,"Спецификация архитектуры RISC-V задает набор стандартных расширений в дополнение к базовому ядру, которые могут быть полезны в разных сферах применения.",f,1733679701
331368,"Одним из них является расширение для битовых операций, инструкции которого первоначально были придуманы компаниями Intel и ARM в целях улучшения энергопотребления и производительности.",f,1733679701
331369,"В данной работе представлена реализация на языке Verilog расширения базовых битовых операций, именующегося Zbb.",f,1733679701
331370,Разработанный модуль интегрирован в софт-процессорное ядро schoolRISCV.,f,1733679701
331371,Проведены его моделирование и верификация корректной работы с использованием пакета ModelSim.,f,1733679701
331372,"Процессор синтезирован, и выполнено его прототипирование на плате ПЛИС Terasic DE1-SoC.",f,1733679701
331373,"В дополнение к этому, в ассемблер и симулятор среды исполнения RARS, использованного в работе, добавлена поддержка новых инструкций из реализуемого расширения.",f,1733679701
331374,"Работа содержит X страниц, Y глав, Z рисунков, A источников, B gриложений.",f,1733679701
331375,Ключевые слова: …,f,1733679701
331376,RISC-V (pronounced «risk-five») is a promising and quickly developing instruction set architecture.,f,1733679701
331377,Its main feature is that it is provided under open-source licenses.,f,1733679701
331378,"For this reason, the ISA is becoming highly popular among a wide range of both hardware and software companies.",f,1733679701
331379,The ISA defines a number of extensions to extend the instruction set according to application requirements.,f,1733679701
331380,"One of them is Bit Manipulation Extension, instructions of which originally were introduced by Intel and ARM to enhance power and runtime efficiency.",f,1733679701
331381,"In this paper, an implementation of Zbb extension is presented, that is, standard extension for basic bit manipulation, using Verilog hardware description language.",f,1733679701
331382,The designed module is integrated into the schoolRISCV soft-core CPU project.,f,1733679701
331383,It is then verified using ModelSim software.,f,1733679701
331384,The RTL is synthesized and tested on a Terasic DE1-SoC FPGA.,f,1733679702
331385,"Additionally, the RARS open-source assembler and runtime simulator code is modified to support instructions of the Zbb extension.",f,1733679702
331386,"The paper contains X pages, Y chapters, Z figures, A references, B appendices.",f,1733679702
331387,Keywords: …,f,1733679702
331388,1 Обзор литературы 11,f,1733679702
331389,1.1 Выводы к разделу 14,f,1733679702
331390,2 Обзор архитектуры RISC-V и расширения B для битовых операций 15,f,1733679702
331391,2.1 Архитектура RISC-V и ее система команд 15,f,1733679702
331392,2.2 Расширение B 17,f,1733679702
331393,2.2.1 Zba: инструкции генерации адреса 18,f,1733679702
331394,2.2.2 Zbb: базовые битовые операции 20,f,1733679702
331395,2.2.3 Zbc: умножение без переноса 21,f,1733679702
331396,2.2.4 Zbs: операции над одним битов 22,f,1733679702
331397,2.3 Выводы к разделу 22,f,1733679702
331398,3 Обоснование выбора инструментальных и программных средств 24,f,1733679702
331399,3.1 Языковые средства 24,f,1733679702
331400,3.2 Средства разработки 24,f,1733679702
331401,3.3 Средства верификации и моделирования 25,f,1733679702
331402,3.5 Средства для прототипирования 25,f,1733679702
331403,4 Разработка Verilog-модуля и его интеграция в ядро schoolRISCV 27,f,1733679702
331404,4.1 Проектирование модуля расширения 27,f,1733679702
331405,4.2 Программная реализация модуля расширения 28,f,1733679702
331406,4.3 Обзор софт-процессорного ядра schoolRISCV 31,f,1733679702
331407,4.4 Интеграция разработанного модуля в ядро SchoolRISCV 34,f,1733679702
331408,4.5 Выводы к разделу 36,f,1733679702
332339,Предобработка данных 2,f,1733679741
331409,5 Добавление поддержки новых инструкций в ассемблер и симулятор среды выполнения RARS 37,f,1733679702
331410,5.1 Пример реализации: инструкция andn 37,f,1733679702
331411,5.2 Пример реализации: инструкция clz 38,f,1733679702
331412,5.3 Сборка RARS 40,f,1733679702
331413,5.4 Выводы к разделу 41,f,1733679702
331414,6 Верификация в ModelSim 42,f,1733679702
331415,6.1 Верификация на примере инструкции rori 43,f,1733679702
331416,6.2 Выводы к разделу 45,f,1733679702
331417,7 Синтез RTL в Quartus Prime и прототипирование на ПЛИС 46,f,1733679702
331418,7.1 Синтез RTL 46,f,1733679702
331419,7.2 Прототипирование на ПЛИС 48,f,1733679702
331420,7.3 Выводы к разделу 49,f,1733679702
331421,8 Сравнение версий ядра без и с расширением 51,f,1733679702
331422,8.1 Оценка максимальной частоты процессора 51,f,1733679702
331423,8.2 Анализ затрачиваемых ресурсов 52,f,1733679702
331424,8.3 Сравнение производительности 2-х версий процессора 53,f,1733679702
331425,8.4 Выводы к разделу 55,f,1733679702
331426,ЗАКЛЮЧЕНИЕ 56,f,1733679702
331427,"ПЕРЕЧЕНЬ СОКРАЩЕНИЙ, УСЛОВНЫХ ОБОЗНАЧЕНИЙ, СИМВОЛОВ И ТЕРМИНОВ 58",f,1733679702
331428,СПИСОК ИСПОЛЬЗОВАННЫХ ИСТОЧНИКОВ 59,f,1733679702
331429,Цифровая революция происходит при непосредственном участии в повседневной жизни человека встраиваемых систем.,f,1733679702
331430,"Это не было бы возможным без значительного увеличения производительности микропроцессоров в последние десятилетия [1] – устройств, которые играют ключевую роль в обработке информации.",f,1733679702
331431,"Также сегодня существуют и развиваются такие перспективные области, как машинное обучение, требующие еще больших вычислительных ресурсов и мощности [2].",f,1733679702
331432,Один из способов увеличения производительности процессора – это улучшение его архитектуры и микроархитектуры.,f,1733679702
331433,"В таких сферах, как криптография, машинное обучение, цифровая обработка сигналов и Интернет вещей, один из самых используемых типов операций над данными – это битовые операции [3, 4, 5, 6] – такие, которые манипулируют отдельными битами машинных слов.",f,1733679702
331434,"Например, это операции битового сдвига, группировки битов, подсчета нулевых битов слева и справа, а также простейшие логические функции И, ИЛИ, НЕ и их комбинации.",f,1733679702
331435,"С помощью битовых операций также можно выполнять такие арифметические операции, как нахождение среднего двух целых чисел [7] или максимального из них [8].",f,1733679702
331436,Использование подобных операций может значительно оптимизировать потребление энергии и скорость работы процессора.,f,1733679702
331437,"Приняв это во внимание, впервые инструкции для битовых операций были включены компаниями Intel и ARM в качестве расширений в их архитектуры x86 и ARM, соответственно [9].",f,1733679702
331438,"RISС-V – очень молодая и стремительно развивающаяся процессорная архитектура, созданная в 2010 году при непосредственном участии Дэвида Паттерсона – пионера в области микропроцессорной архитектуры [10].",f,1733679702
331439,Главной особенностью данной ISA является ее открытость.,f,1733679702
331440,"Архитектура доступна для бесплатного и свободного использования как в образовании, так и в индустрии, включая коммерческие реализации непосредственно в виде заказной микросхемы или конфигурировании ПЛИС, что является несомненным преимуществом перед архитектурами x86 и ARM.",f,1733679702
331441,"При этом, по своим возможностям архитектура RISC-V сравнима с теми же x86 и ARM [11].",f,1733679702
331442,"Лицензия на коммерческую архитектуру может стоить очень дорого – порядка десяти-двадцати миллионов долларов [12], в то время как лицензию на RISC-V покупать не нужно.",f,1733679702
331443,Не стоит путать лицензию на архитектуру и лицензию на микроархитектуру.,f,1733679702
331444,"Первое – это право на создание ядра со своей микроархитектурой, совместимого с лицензируемой архитектурой.",f,1733679702
331445,Лицензии на ядра же стоят на порядки дешевле – от нескольких десятков тысяч долларов [12].,f,1733679702
331446,Возможность создания собственного ядра особенно актуальна в контексте импортозамещения уходящих с российского рынка полупроводниковых компаний Intel и AMD – главных игроков на рынке микропроцессоров.,f,1733679702
331447,Другой особенностью архитектуры RISC-V является ее модульный дизайн [13].,f,1733679702
332340,Поля в файле с разметкой 3,f,1733679741
331448,"Архитектура подразумевает наличие базового ядра с обязательным для реализации подмножеством инструкций, а также ряд стандартных расширений, которые добавляют в ISA новые команды, полезные для конкретной области применения.",f,1733679702
331449,"Примерами таких расширений являются расширение M (целочисленное умножение и деление), расширение A (атомарные операции), расширение V (векторные операции), расширение F (арифметические операции с плавающей запятой над числами одинарной точности).",f,1733679702
331450,В данной работе реализовано расширение B для битовых операций.,f,1733679702
331451,"А именно, его составное расширение Zbb – «базовые битовые операции».",f,1733679703
331452,"Последняя версия спецификации расширения B – 1.0.0 – выпущена 1 июня 2021-го года [14], в связи с чем пока предпринято небольшое количество попыток реализовать его в HDL.",f,1733679703
331453,Это определяет актуальность данной работы.,f,1733679703
331454,"В результате анализа существующих технических решений объекта разработки было выявлено, что реализаций расширения B архитектуры RISC-V существует немного.",f,1733679703
331455,"Целью работы является разработка на языке описания аппаратуры Verilog программного модуля, реализующего расширения для битовых операций архитектуры RISC-V. Модуль может быть интегрирован в однотактное 32-битное софт-процессорное ядро SchoolRISCV [15].",f,1733679703
331456,Для достижения поставленных целей в работе решаются следующие задачи:,f,1733679703
331457,Обзор литературы и анализ аналогов;,f,1733679703
331458,Анализ спецификации архитектуры RISC-V и спецификации расширения B для битовых операций;,f,1733679703
331459,Разработка реализации расширения B на языке Verilog и интеграция его в софт-процессорное ядро SchoolRISCV;,f,1733679703
331460,Добавление поддержки новых инструкций в симулятор RARS;,f,1733679703
331461,Верификация разработанного модуля с помощью программного пакета ModelSim;,f,1733679703
331462,Прототипирование софт-процессора на отладочной плате ПЛИС.,f,1733679703
331463,Оценка производительности расширенного ядра по сравнению с базовым.,f,1733679703
331464,В работе использованы следующие инструментальные и программные средства:,f,1733679703
331465,Текстовый редактор Visual Studio Code – для редактирования Verilog-кода;,f,1733679703
331466,Интегрированная среда разработки IntelliJ IDEA Community Edition – для редактирования исходного Java-кода симулятора среды выполнения RARS;,f,1733679703
331467,Система контроля версий Git;,f,1733679703
331468,"RARS – ассемблер и симулятор среды исполнения RISC-V, использующийся в работе для трансляции программ на языке ассемблера в машинный код;",f,1733679703
331469,Quartus Prime – для синтеза RTL и загрузки прошивки на отладочную плату ПЛИС;,f,1733679703
331470,ModelSim – для верификации разработанной системы;,f,1733679703
331471,Отладочная плата ПЛИС Terasic DE1-SoC – для прототипирования и демонстрации работы разработанного модуля.,f,1733679703
331472,Плата предоставлена учебной лабораторией систем автоматизированного проектирования МИЭМ.,f,1733679703
331473,В результате выполнения выпускной квалификационной работы на языке Verilog разработан модуль базовых битовых операций и встроен в однотактное 32-битное софт-ядро SchoolRISCV.,f,1733679703
331474,"Разработанная система смоделирована в ModelSim, синтезирована в Quartus Prime и выполнено ее прототипирование на плате ПЛИС.",f,1733679703
331475,"Проведен анализ производительности расширенного ядра в сравнении с базовым ядром, оценена максимальная частота и затраченные ресурсы ПЛИС для обеих версий процессора.",f,1733679703
331476,"Разработана программа-бенчмарк, на которой оцениваются преимущества процессора RISC-V с расширением для битовых операций.",f,1733679703
331477,1 Обзор литературы,f,1733679703
331478,"Создателями архитектуры RISC-V создана спецификация [13], наиболее полно описывающая данную ISA.",f,1733679703
331479,"Она содержит, в том числе, то, каким образом кодируются инструкции, программную модель, описание набора регистров, различные особенности базовых ядер и расширений, а также более сложные вещи, такие как прерывания, исключения, и так далее.",f,1733679703
331480,"Другой документ, к которому очень часто обращается настоящая работа, это спецификация расширения B для битовых операций [14].",f,1733679703
331800,5.2 Пример реализации: инструкция clz,f,1733679709
331481,"В нем описывается, на какие подрасширения делится расширение B, из каких инструкций они состоят, какие инструкции битовых операций бывают, а также способ кодирования инструкций и советы по их реализации.",f,1733679703
331482,Научная работа [16] иллюстрирует разработку однотактного RISC-V процессора на Verilog и его прототипирование с помощью FPGA.,f,1733679703
331483,Ядро процессора спроектировано для дешевых встраиваемых систем.,f,1733679703
331484,"Помимо ядра в работе [16] представлен фреймворк с ассемблером для разработки и валидации, а также система тестирования, что является ее несомненным преимуществом.",f,1733679703
331485,Максимальная частота процессора – 32 МГц.,f,1733679703
331486,"С помощью Xilinx Power Analyzer оценена мощность – 7,9 мВт.",f,1733679703
331487,"Работа служит хорошим примером для проектирования Verilog-модулей процессора и того, как оценивать его характеристики.",f,1733679703
331488,Работа [17] представляет Verilog-описание двух инструкций битовых операций на базе однотактного 32-битного процессора «bitRISC».,f,1733679703
331489,Прототипирование проводилось на плате ПЛИС «ZedBoard».,f,1733679703
331490,"Статья полностью описывает процесс разработки, моделирования, анализа производительности и прототипирования на ПЛИС, поэтому все действия, приводимые в статье, можно воспроизвести.",f,1733679703
331491,"Главным недостатком работы является то, что набор реализуемых инструкций очень ограничен (всего 2), поэтому ее практическая значимость довольно низка.",f,1733679703
331492,В статье [18] разработано IP-ядро с помощью языка описания аппаратуры BlueSpec SystemVerilog.,f,1733679703
331493,"В отличие от предыдущей работы, множество инструкций включает в себя все расширения для битовых операций, заявленные в спецификации RISC-V. Это Zbb (базовые инструкции), Zbs (инструкции для одного бита), Zbp (инструкции перестановок) и другие.",f,1733679703
331494,При этом работа не исследует вопрос добавления поддержки новых инструкций в ассемблере.,f,1733679703
331495,Авторы проекта [19] разработали на языке Verilog простое RISC-V RV32I ядро («RV32I» – 32-битная целочисленная архитектура).,f,1733679703
331496,Для целей прототипирования использовалась плата ПЛИС Cyclone IV.,f,1733679703
331497,"В дополнение к этому в работе [18] представлены онлайн-ассемблер и дизассемблер, который может быть полезен для генерации машинного кода из программы на языке ассемблера.",f,1733679703
331498,"В работе не уделяется внимание никаким дополнительным инструкциям, что является ее главным недостатком.",f,1733679703
331499,В статье [20] проведен анализ оптимизации по ресурсам и по скорости инструкций расширения для битовых операций RISC-V. Для этого использовалось программное обеспечение Embench в конфигурации RV32.,f,1733679703
331500,Модуль битовых операций разработан на языке BlueSpec SystemVerilog.,f,1733679703
331501,Проведенный анализ сравнения инструкций для битовых операций и базового набора команд показал увеличение производительности на 28 % и уменьшение размера программ на 20 %.,f,1733679703
331502,Работа не исследует вопрос добавления поддержки инструкций для битовых операций в ассемблер.,f,1733679704
331503,Для создания процессорного ядра требуется разобраться в его программной модели.,f,1733679704
331504,"В этом помогает работа [21], в которой описывается программная модель микропроцессора архитектуры RISC-V. Для описания модели используется язык описания архитектуры nML, это простой и гибкий язык, позволяющий использовать описание микропроцессорной архитектуры для различных программных средств.",f,1733679704
331505,Данная модель используется в инструменте MicroTESK и позволяет конструировать генератор тестовых программ для RISC-V архитектуры.,f,1733679704
331506,Статья [22] описывает GMICRO/100 – 32-битный микропроцессор архитектуры TRON c использованием инструкций для битовых операций.,f,1733679704
331507,Было показано увеличение производительности в 2–3 раза по сравнению с подходом с повторением инструкции move.,f,1733679704
331508,Тем самым статья демонстрирует преимущество использования битовых операций.,f,1733679704
331509,"Следует отметить, что статья опубликована в 1989 году и уже частично потеряла актуальность.",f,1733679704
331576,"В то время как инструкции предназначены для общего использования, какие-то из них более полезны в некоторых приложениях, чем другие.",f,1733679705
331510,"Архитектура TRON имеет ряд недостатков по сравнению с архитектурой RISC-V. Тем не менее, ценность работы состоит в том, что она наглядно показывает, что битовые операции могут быть полезны.",f,1733679704
331511,В работе [23] проводится моделирование в программном пакете IP-XACT процессора RISC-V с расширенным набором команд.,f,1733679704
331512,"Реализовано 3 дополнительные инструкции: «popcnt», «parity» и «bswap».",f,1733679704
331513,"Анализ преимуществ и недостатков показал, что процесс добавления новой инструкции занимает приблизительно 110 минут работы, демонстрируя легкий и быстрый путь для дальнейшего расширения набора инструкций.",f,1733679704
331514,"Недостаток работы состоит в том, что процессор не реализуется и не тестируется в ПЛИС или ASIC.",f,1733679704
331515,"Кроме того, набор инструкций, для которых проводилось моделирование, довольно ограничен.",f,1733679704
331516,Другая статья [24] посвящена созданию RVCoreP-32IC – микропроцессора RISC-V с расширением для сжатых инструкций на языке описания аппаратуры Verilog.,f,1733679704
331517,"Сжатые инструкции уменьшают размер памяти, занимаемую программой.",f,1733679704
331518,"Но в то же время они требуют дополнительной усложненной логики для модулей получения и декодирования инструкций, и поэтому влияют на производительность.",f,1733679704
331519,"В работе представлен модуль получения инструкций («instruction fetch unit») с поддержкой сжатых инструкций, имеющий высокую производительность.",f,1733679704
331520,В работе [24] представлено ядро RISC-V с разработанным модулем.,f,1733679704
331521,"Разработка велась на языке Verilog, а верификация проводилась с помощью Verilog-моделирования.",f,1733679704
331522,Для прототипирования использовалась плата FPGA Xilinx Arctix-7.,f,1733679704
331523,Результаты выполнения бенчмарков производительности и затраченных ресурсов сравниваются с похожими работами.,f,1733679704
331524,"Анализ показал на 42,5% лучшую производительность в сравнении с VexRiscv, высокопроизводительного ядра RV32IC с открытым исходным кодом.",f,1733679704
331525,"Работа служит хорошим примером того, как спроектировать процессор с расширенным набором инструкций и измерить его производительность.",f,1733679704
331526,Выводы к разделу,f,1733679704
331527,"Таким образом, можно сделать вывод, что другими авторами предпринималось большое количество попыток разработки софт-процессора на базе архитектуры RISC-V без и с различными стандартными расширениями.",f,1733679704
331528,"Реализаций именно расширения B для битовых операций существует мало, и многие из них не содержат полного набора команд расширения B. Поэтому в настоящей работе необходимо разработать модуль, реализующий весь набор инструкций из одного из подрасширений расширения B.",f,1733679704
331529,"Большинство рассмотренных научных работ имеют сходство в том, что разработанный процессор прототипируется на ПЛИС.",f,1733679704
331530,"Это можно объяснить тем, что применение ПЛИС, в сравнении с ASIC, является оптимальным методом прототипирования IP-блоков.",f,1733679704
331531,В настоящей работе для этих целей тоже используется ПЛИС.,f,1733679704
331532,"Также, почти каждая из работ использует для разработки язык Verilog или SystemVerilog.",f,1733679704
331533,"Некоторые работы, такие как [20] и [24], имеют преимущества в том, что в них проводится основательный анализ быстродействия процессора с помощью специализированного ПО для проведения бенчмарков.",f,1733679704
331534,"Недостатком многих рассмотренных работ является то, что в них не изучен вопрос автоматизации декодирования инструкций в ассемблере.",f,1733679704
331535,"Настоящая работа отличается тем, что решает данный вопрос путем добавления поддержки новых команд в ассемблер RARS.",f,1733679704
331536,2 Обзор архитектуры RISC-V и расширения B для битовых операций,f,1733679704
331537,2.1 Архитектура RISC-V и ее система команд,f,1733679704
331538,Архитектура RISC-V является архитектурой RISC-типа.,f,1733679704
331539,"Это значит, что набор инструкций в ней небольшой, сами инструкции довольно простые, что позволяет улучшить быстродействие процессора при их декодировании и уменьшить общее время выполнения.",f,1733679704
331540,"В этой главе проводится анализ самой архитектуры RISC-V, ее системы команд (их часть, релевантную данной работе) и расширения B для битовых операций.",f,1733679704
331954,– максимальная частота процессора.,f,1733679713
331541,"Спецификация RISC-V ISA задает базовую целочисленную архитектуру команд, которая обязательно должна присутствовать в каждой реализации данной ISA, а также дополнительные расширения (например, расширение для битовых операций).",f,1733679704
331542,"Базовое ядро может являться одним из четырех базовых ISA архитектуры RISC-V: RV32I, RV32E, RV64I, RV64E.",f,1733679704
331543,Число в названии задает разрядность архитектуры.,f,1733679704
331544,"Например, в RV32I и RV32E – длина регистров общего назначения составляет 32 бита.",f,1733679704
331545,"Базовые ISA с суффиксом «E» (RV32E, RV64E) имеют сокращенный набор регистров общего назначения и предназначены для встраиваемых систем.",f,1733679705
331546,"В этой главе описывается ISA RV32I, так как именно с этой базовой архитектурой проводится работа.",f,1733679705
331547,Здесь и далее слово XLEN обозначает длину целочисленного регистра в битах – разрядность (32 или 64 бита).,f,1733679705
331548,На рисунке 1 показан набор регистров для базовой архитектуры RV32I.,f,1733679705
331549,Все регистры имеют ширину 32 бита.,f,1733679705
331550,Количество регистров равно 32.,f,1733679705
331551,Регистр x0 всегда хранит значение 0.,f,1733679705
331552,"Регистры общего назначения x1–x31 хранят значения, которые разными командами интерпретируются как целое двоичное число со знаком в дополнительном коде, либо беззнаковое целое двоичное число.",f,1733679705
331553,"Присутствует всего лишь один дополнительный регистр – программный счетчик (PC), который предназначен для хранения адреса текущей инструкции.",f,1733679705
331554,Рисунок 1 – Набор регистров архитектуры RISC-V RV32I [13],f,1733679705
331555,"В базовой ISA RV32I есть четыре основных формата инструкций: R, I, S, U (Рисунок 2).",f,1733679705
331556,Все они имеют фиксированную длину в 32 бита.,f,1733679705
331557,"Во всех форматах регистры источников (rs1 и rs2) и регистр назначения (rd) задаются в одних и тех же битах инструкции, что упрощает декодирование.",f,1733679705
331558,"Этим, к примеру, архитектура RISC-V отличается от классической архитектуры MIPS, где, в зависимости от формата команды, регистр назначения rd мог занимать различные биты инструкции.",f,1733679705
331559,"Аналогично архитектуре MIPS, каждая инструкция кодируется несколькими полями.",f,1733679705
331560,"Во всех форматах присутствует поле opcode, которое задает формат инструкции.",f,1733679705
331561,"Также есть 7-битное поле funct7 и 3-битное поле funct3, определяющие операцию, которую выполняет инструкцию.",f,1733679705
331562,Инструкции R-типа считывают данные из двух регистров rs1 и rs2 и записывают результат в rd.,f,1733679705
331563,Это аналогично R-типу инструкций в архитектуре MIPS.,f,1733679705
331564,"Инструкции I-типа читают данные из одного регистра rs1 и 12-битной константы imm, закодированной непосредственно в битах инструкции.",f,1733679705
331565,Результат сохраняется в регистре назначения rd.,f,1733679705
331566,Инструкции S-типа тоже получают входные данные из регистра rs1 и 12-битной константы.,f,1733679705
331567,"Отличие от инструкций I-типа состоит в положении константы imm в битах инструкции: она разделена на 2 части по 7 и 5 бит, которые лежат в разных частях инструкции (Рисунок 2).",f,1733679705
